1,script-1582458025.589956-1,--pad_size=160 --tag_threshold=2 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.3 --l2_reg_factor=0.0,0.6865913167011674
8,script-1582458434.5160108-8,--pad_size=40 --tag_threshold=20 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.0,0.7487521371444621
15,script-1582459302.6049604-15,--pad_size=10 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.001 --dropout_rate=0.1 --l2_reg_factor=0.1,0.7307001161479006
17,script-1582459632.1971967-17,--pad_size=10 --tag_threshold=5 --layer_capacity=64 --pooling_layer=GlobalAveragePooling --batch_size=128 --learning_rate=0.01 --dropout_rate=0.2 --l2_reg_factor=0.1,0.7333397518186633
20,script-1582460275.1653488-20,--pad_size=80 --tag_threshold=10 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.0001,0.7436348241700994
23,script-1582460902.335538-23,--pad_size=10 --tag_threshold=20 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=128 --learning_rate=0.1 --dropout_rate=0.2 --l2_reg_factor=0.001,0.7384527164194067
37,script-1582465328.5750785-37,--pad_size=5 --tag_threshold=20 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.001 --dropout_rate=0.0 --l2_reg_factor=0.1,0.7346029790282227
38,script-1582465712.938662-38,--pad_size=40 --tag_threshold=40 --layer_capacity=64 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.2 --l2_reg_factor=0.1,0.742758502275118
3,script-1582458088.7295458-3,--pad_size=5 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.4 --l2_reg_factor=0.1,0.7246047793351547
5,script-1582458197.1779964-5,--pad_size=80 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.001 --dropout_rate=0.3 --l2_reg_factor=0.0,0.7400388071643805
13,script-1582459012.9930785-13,--pad_size=160 --tag_threshold=40 --layer_capacity=128 --pooling_layer=GlobalMaxPool --batch_size=256 --learning_rate=0.01 --dropout_rate=0.4 --l2_reg_factor=0.0001,0.7413253122448695
